gender,num_of_module_created,num_of_modules_thirty_sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,seventy_uploads,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,Grand_Total
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,169,95,86,4,43.0,1.0,0,1,1,0,0,1,1,1,1,1,1,171
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,174,145,86,28,68.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,30,16,11,6,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,31
1,71,57,35,11,29.0,1.0,0,1,0,0,0,0,1,0,1,1,1,72
1,45,7,25,1,1.0,0.88,0,0,0,0,0,0,0,0,0,1,1,46
1,21,6,7,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,22
1,24,17,7,5,3.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,22,11,7,3,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,174,140,86,32,56.0,1.0,0,1,1,0,0,1,1,1,1,1,1,176
1,17,8,7,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,18
1,21,10,7,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,30,16,11,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,36,14,15,6,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,37
1,43,10,18,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,44
2,24,11,9,2,3.0,1.0,0,0,0,0,0,0,1,0,0,0,1,25
1,28,11,11,4,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,29
1,8,2,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
2,21,4,9,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
2,24,16,7,4,3.0,0.88,0,0,0,0,0,0,0,0,0,0,1,25
1,9,3,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,10
2,24,20,7,6,5.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,55,41,24,11,14.0,0.89,0,0,0,0,0,0,0,0,1,1,1,56
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,32,18,11,7,2.0,0.88,0,0,0,0,0,0,0,0,0,0,1,33
1,30,13,11,5,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,16,11,7,3,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,8,1,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,10,6,2,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,15,6,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,16
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,106,26,59,15,5.0,1.0,0,1,1,0,0,0,0,0,1,1,0,107
1,16,2,5,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,17
1,24,16,7,4,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,24,12,7,0,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,24,16,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,22,6,9,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
2,13,1,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
1,63,13,29,7,1.0,1.0,0,0,1,0,0,0,1,0,0,1,1,64
1,25,16,7,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,10,7,2,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,74,56,40,10,27.0,0.91,0,1,0,0,0,0,0,0,1,1,0,75
1,174,169,86,32,85.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
2,32,22,11,5,7.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,76,32,37,11,8.0,0.84,0,1,0,0,0,0,0,0,1,1,1,77
1,41,22,19,7,8.0,1.0,0,0,0,0,0,0,0,0,0,1,1,42
2,23,15,7,5,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,165,105,85,15,52.0,1.0,0,1,1,0,0,1,1,1,1,1,1,166
1,100,63,52,15,21.0,0.92,0,1,0,0,0,0,0,0,1,1,1,101
2,20,9,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,21
1,42,12,22,4,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,43
1,159,119,80,26,50.0,1.0,0,1,0,0,0,1,1,1,1,1,1,160
1,52,31,24,8,12.0,0.81,0,0,0,0,0,0,0,0,1,1,1,53
1,24,12,7,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,3,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,13,1,4,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,14
2,30,9,11,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,174,140,86,34,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,176
1,26,9,9,4,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,27
1,108,82,55,19,34.0,0.98,0,1,0,0,0,0,0,0,1,1,1,109
1,30,16,11,4,4.0,0.88,0,0,0,0,0,0,0,0,0,0,1,31
1,14,1,5,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,15
1,19,2,5,1,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,20
2,31,15,11,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
2,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,23,13,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,14,2,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15
1,31,5,13,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,32
1,89,63,44,16,25.0,0.99,0,1,0,0,0,0,0,0,1,1,1,90
2,40,15,21,7,6.0,1.0,0,1,0,0,0,1,0,0,0,0,0,41
1,39,14,20,6,4.0,1.0,0,0,0,0,0,0,0,0,1,1,1,40
1,35,7,13,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,36
2,22,13,10,3,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,23
2,171,132,86,13,75.0,1.0,1,1,1,0,0,1,1,1,1,1,1,173
1,43,18,19,3,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,159,58,84,28,15.0,1.0,0,1,1,0,0,1,1,1,1,1,0,160
1,9,3,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,21,9,7,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,22
1,16,8,4,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,17
1,24,22,7,6,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,133,121,67,21,64.0,1.0,1,1,0,0,0,1,1,0,1,1,1,134
1,16,2,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,17
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,18,10,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,24,20,7,6,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,19,14,4,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,23,12,7,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,128,110,63,13,62.0,1.0,1,1,0,0,0,1,1,0,1,1,1,129
1,64,16,37,4,3.0,1.0,0,1,0,0,0,0,0,0,0,0,1,65
2,39,15,14,4,3.0,1.0,0,0,0,0,0,0,0,0,1,0,1,40
1,23,9,9,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,24
1,23,17,7,5,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,25,16,7,6,2.0,0.88,0,0,0,0,0,0,0,0,0,0,1,26
1,29,13,11,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,13,5,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,31,16,11,4,2.0,0.75,0,0,0,0,0,0,0,0,0,0,1,32
1,74,62,37,11,32.0,1.0,0,1,0,0,0,0,0,0,1,1,1,75
1,29,7,11,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,30
1,14,4,7,2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,15
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,9,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,55,20,27,5,5.0,0.8,0,0,0,0,0,0,0,0,0,0,0,56
1,7,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
2,92,58,48,14,21.0,1.0,0,1,1,0,0,0,0,0,1,1,1,93
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,38,23,15,6,6.0,0.75,0,0,0,0,0,0,0,0,0,1,1,39
1,23,12,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,24,13,7,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,87,63,44,15,26.0,0.95,0,1,0,0,0,0,0,0,1,1,1,88
1,156,88,76,6,64.0,1.0,1,1,1,0,0,1,1,1,0,0,1,157
1,6,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,92,62,46,15,24.0,1.0,0,1,0,0,0,0,0,0,1,1,1,93
2,15,11,5,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
1,23,9,7,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,23,16,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,27,5,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,28
2,49,36,22,11,11.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
1,168,66,87,32,18.0,1.0,0,1,1,0,0,1,1,1,1,1,1,169
2,88,68,44,13,30.0,0.99,0,1,0,0,0,0,0,0,1,1,1,89
1,146,135,75,25,70.0,1.0,1,1,0,0,0,1,0,1,1,1,1,148
2,24,17,7,2,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,49,45,22,9,22.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
1,56,33,25,7,13.0,1.0,0,0,0,0,0,0,0,0,1,1,1,57
1,50,41,22,11,17.0,1.0,0,0,0,0,0,0,1,0,1,1,1,51
1,14,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,91,60,44,13,23.0,1.0,0,1,0,0,0,0,1,0,1,1,1,92
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,8,4,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,145,98,75,20,44.0,0.92,0,1,1,0,0,0,1,1,1,1,1,146
1,34,10,13,4,2.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,174,170,87,33,87.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,24,15,7,2,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,47,28,22,9,7.0,0.98,0,0,0,0,0,0,0,0,1,1,1,48
1,6,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,14,5,7,2,2.0,0.5,0,0,0,0,0,1,0,0,0,0,0,15
1,113,94,57,21,42.0,1.0,0,1,0,0,0,0,1,0,1,1,1,115
1,25,12,7,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,43,30,19,7,10.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,9,3,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,24,12,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,62,34,28,8,14.0,1.0,0,0,0,0,0,0,1,0,1,1,1,63
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,63,28,30,8,10.0,1.0,0,0,0,0,0,1,1,1,1,1,1,64
1,24,21,7,5,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,27,7,12,3,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,28
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,31,15,11,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,24,5,9,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,25
2,32,12,11,4,2.0,0.88,0,0,0,0,0,0,1,0,0,0,1,33
1,23,10,10,4,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,24
1,10,4,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
2,43,26,19,7,8.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,21,6,9,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22
1,10,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,10,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,11
1,47,19,22,7,3.0,1.0,0,0,0,0,0,0,0,0,1,1,1,48
1,43,36,19,8,17.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,105,46,53,6,16.0,1.0,0,0,1,0,0,1,1,1,1,1,1,106
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,14,7,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
1,40,17,20,1,9.0,0.89,0,0,1,0,0,0,1,0,1,1,0,41
2,15,3,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,16
1,23,17,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,21,8,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,65,22,27,3,8.0,1.0,0,0,0,0,0,1,1,0,0,0,1,66
1,109,54,58,19,18.0,0.88,0,1,0,0,0,0,0,0,1,1,1,110
1,8,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,19,2,7,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,20
1,15,9,5,3,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
1,109,80,57,19,34.0,1.0,0,1,0,0,0,0,0,0,1,1,1,110
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
2,140,106,69,24,43.0,1.0,0,1,0,0,0,1,1,0,1,1,1,141
1,29,16,11,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,16,2,5,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,17
2,17,2,9,2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,18
1,22,1,10,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,23
1,11,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,12
1,34,9,14,5,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,35
1,24,7,7,2,2.0,1.0,0,0,0,0,0,0,1,0,0,0,0,25
2,8,0,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,9
1,51,38,22,8,16.0,1.0,0,0,0,0,0,0,1,0,1,1,1,52
1,10,1,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,19,7,6,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
2,16,8,5,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,17
1,23,8,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,25,19,7,6,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,22,10,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,118,81,60,21,32.0,1.0,0,1,0,0,0,1,0,0,1,1,1,119
1,21,6,9,2,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0,22
2,151,115,75,26,47.0,1.0,0,1,0,0,0,1,1,1,1,1,1,152
1,5,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
1,22,6,9,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,63,44,29,9,17.0,1.0,0,0,0,0,0,0,0,0,1,1,1,64
1,139,75,72,23,25.0,0.83,0,1,0,0,0,1,0,1,1,1,1,140
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
2,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,170,119,87,16,56.0,1.0,0,1,1,0,0,1,1,1,1,1,1,173
2,30,4,16,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,31
1,14,2,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,22,6,8,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,23
1,14,6,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
1,25,16,7,3,4.0,0.94,0,0,0,0,0,0,0,0,0,0,1,26
2,32,17,11,5,4.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,9,3,3,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,14,7,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,15
1,7,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,17,3,7,1,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,18
2,30,8,11,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,31
1,14,5,4,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,15
2,138,122,69,24,63.0,1.0,1,1,0,0,0,1,1,0,1,1,1,139
1,59,18,27,6,3.0,0.33,0,0,0,0,0,0,0,0,0,0,1,60
1,22,5,11,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,23
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,96,36,51,15,12.0,1.0,0,1,0,0,0,1,0,0,1,1,1,97
1,13,7,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14
1,8,1,3,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,9
1,46,24,22,1,11.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,46,33,22,7,16.0,1.0,0,0,0,0,0,0,0,0,1,1,1,47
1,22,8,9,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,23
2,11,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,10,1,5,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,11
1,17,6,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,14,4,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,30,10,11,4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,31
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,8,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,13,5,2,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
2,11,0,4,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,12
1,27,3,10,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,28
1,158,52,80,25,10.0,0.8,0,1,1,0,0,1,1,1,1,1,0,159
1,43,35,19,8,15.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,14,5,6,2,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,15
2,16,7,4,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,17
1,107,72,55,19,25.0,0.95,0,1,0,0,0,0,0,0,1,1,1,108
1,24,10,9,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,25
1,156,92,77,20,34.0,1.0,0,1,0,0,0,1,1,1,1,1,1,157
1,12,2,4,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,13
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,34,25,17,6,10.0,0.7,0,0,0,0,0,1,0,0,0,0,0,35
1,94,69,46,18,26.0,1.0,0,1,0,0,0,0,0,0,1,1,1,95
1,8,3,2,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,9
1,21,4,9,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,163,105,82,18,45.0,1.0,0,1,1,0,0,1,1,1,1,1,1,164
2,19,12,4,5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
2,19,14,4,6,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,28,8,10,4,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,29
1,47,29,23,7,12.0,0.94,0,0,1,0,0,0,1,0,1,1,0,48
1,24,14,7,3,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,30,20,11,4,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,36,10,19,4,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,37
2,6,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,174,149,86,31,68.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,62,39,35,8,19.0,0.94,0,1,0,0,0,0,0,0,1,1,0,63
1,39,7,12,3,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,40
2,173,151,86,33,67.0,1.0,1,1,1,0,0,1,1,1,1,1,1,174
1,31,18,11,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
2,64,55,29,11,25.0,0.99,0,0,0,0,0,0,0,0,1,1,1,65
1,154,94,79,6,64.0,0.99,1,1,0,0,0,1,0,1,1,1,1,155
1,69,19,36,7,7.0,1.0,0,1,0,0,0,0,0,0,1,1,1,70
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
2,22,14,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,9,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,28,5,11,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29
1,120,84,60,19,33.0,0.92,0,1,0,0,0,1,1,0,1,1,1,121
2,12,4,5,1,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,13
1,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,14,2,5,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,15
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,14,1,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,25,6,11,3,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,26
1,14,6,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
2,11,6,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,12
1,11,2,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,110,103,57,18,55.0,1.0,0,1,0,0,0,0,0,0,1,1,1,111
2,4,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,33,15,11,4,3.0,0.94,0,0,0,0,0,0,1,0,0,0,1,34
1,62,40,29,7,19.0,0.98,0,0,0,0,0,0,0,0,1,1,1,63
1,10,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,11
1,22,2,11,2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,23
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,62,26,29,13,6.0,1.0,0,0,0,0,0,0,0,0,1,1,1,63
1,33,16,17,4,7.0,1.0,0,0,1,0,0,0,0,1,0,0,0,34
1,67,29,35,11,2.0,1.0,0,1,0,0,0,0,0,0,1,1,1,68
1,109,72,57,16,32.0,1.0,0,1,0,0,0,0,0,0,1,1,1,110
1,28,16,11,1,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,6,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
1,29,5,11,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,30
1,79,56,42,11,24.0,1.0,0,1,0,0,0,0,0,0,1,1,1,80
1,72,30,36,1,13.0,0.96,0,1,0,0,0,0,0,0,1,1,1,73
1,70,48,36,11,19.0,0.95,0,1,0,0,0,0,0,0,1,1,1,71
2,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,42,29,19,5,13.0,0.98,0,0,0,0,0,0,0,0,0,1,1,43
1,10,6,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,172,132,86,30,57.0,1.0,0,1,1,0,0,1,1,1,1,1,1,173
2,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,5,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
2,9,4,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
1,45,12,22,7,3.0,1.0,0,0,0,0,0,0,0,0,1,1,1,46
1,13,5,2,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,34,17,13,7,2.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
1,34,14,13,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,35
1,76,71,37,14,36.0,0.99,0,1,0,0,0,0,0,0,1,1,1,77
1,23,11,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,19,14,4,6,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,127,92,67,19,43.0,1.0,0,1,0,0,0,1,1,0,1,1,1,128
